ingredients_text,ingredientes_identificados,num_ingredientes
"INGREDIENTS:Chilli wrap (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, palm oil, rapeseed oil, raising agents (sodium hydrogen carbonate, disodium diphosphate, malic acid), sugar, salt),wheatflour, onion powder, chilli, red bell peppers, garlic powder, cumin, colour (paprika extract), capsicum, oregano, garlic), Salsa (12%) (tomato, water, sugar, red wine vinegar, tomato paste, green pepper, cornflour, spirit vinegar,mustardseeds, onion powder, black pepper, cayenne pepper), kidney beans (10%), pinto beans (7%), black eyed beans (7%), romaine lettuce, yellow peppers, red peppers, red onion, water, coriander, cornflour.INGREDIENTS:tomato tortilla wrap (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, palm oil, rapeseed oil, raising agents (sodium hydrogen carbonate, disodium diphosphate, malic acid), tomato powder, sugar, red bell peppers, paprika, salt, basil, bakery (enzyme)), tuna (23%) (tuna (fish), water, salt), mayonnaise (water, rapeseed oil, cornflour, spirit vinegar, pasteurised free rangeeggyolk, sugar, salt, pasteurised free rangeegg, concentrated lemon juice,mustardseeds), cucumber, rocket, red peppers, roasted tomatoes, water, white onion, red onion, lemon juice, rapeseed oil, cornflour, black pepper, sunflower oil, salt, garlic, oregano.INGREDIENTS:Wheat tortilla wrap (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, palm oil, rapeseed oil, raising agents (sodium hydrogen carbonate, disodium diphosphate, malic acid), sugar, salt, bakery (enzyme)), roast chicken breast (19%) (chicken, cornflour, salt), Caesar mayonnaise (11%) (rapeseed oil, water, Parmigiano Reggiano cheese (milk), pasteurised free rangeegg, spirit vinegar, garlic pur̩e, red wine vinegar, salt, lemon juice, cornflour, sugar, chives, parsley, black pepper,mustardflour, anchovy (fish),mustardseeds, sunflower oil), tomatoes, Parmigiano Reggiano cheese (milk), smoked bacon (4%) (pork belly, salt, antioxidant (sodium ascorbate), preservative (sodium nitrite)), cos lettuce, iceberg lettuce, water, cornflour.INGREDIENTS:Wheat tortilla wrap (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, palm oil, rapeseed oil, raising agents (sodium hydrogen carbonate, disodium diphosphate, malic acid), sugar, salt, bakery (enzyme)), sweet chilli chicken breast (23%) (chicken breast, sugar, cornflour, salt, red pepper, onion powder, yeast extract, garlic powder, paprika, rapeseed oil, oregano, chillies, chilli powder, cumin, cayenne pepper, turmeric), sweet chilli sauce (8%) (sugar, water, spirit vinegar, cornflour, red chilli pur̩e, dried red bell peppers, salt, onions, tomato paste, garlic powder, chilli flakes), spinach, mayonnaise (water, rapeseed oil, pasteurised free rangeegg, cornflour, spirit vinegar, sugar, salt, concentrated lemon juice,mustardseeds), water, coconut milk, onion, coriander, spirit vinegar, cornflour, desiccated coconut, sugar, garlic pur̩e, ginger pur̩e, green chilli, green pepper, poppy seeds, basil, extra virgin olive oil, galangal, tomato paste, salt, garlic, lime leaf, rapeseed oil, concentrated lemon juice, molasses, concentrated lime juice, thai basil,soyabean, distilledbarleymalt vinegar, colour (plain caramel), dried chilli, red chillies, anchovy (fish), fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), sunflower oil.","['cheese', 'pork', 'milk', 'fish', 'onion', 'wine', 'chicken', 'tomato']",8
"Potatoes, Lamb (26%), Carrots, Onions, Cream (Milk), Red Wine,Celery, Butter (Milk), Lamb Stock (Lamb Meat, Water, Yeast Extract, Sugar, Cornflour, Onion Concentrate, Salt, Rosemary Oil, Thyme Oil), Cornflour, Breadcrumbs (Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin, Yeast, Salt, Sunflower Oil, Colours (Plain Caramel and Paprika Extract), Tumeric Extract), (WheatFlour, Yeast, Sugar), Pasteurised Free-RangeEggYolk, Tomato Pur̩e, Beef Stock (British Beef, Yeast Extract, Salt, Tomato Pur̩e, Molasses, Lemon Juice Concentrate, Onion Powder), Red Wine Stock (Red Wine Concentrate, Water, Yeast Extract, Dried Potatoes, Salt, Sugar, Dried Onions, Sunflower Oil, Black Pepper, Thyme Oil), Rapeseed Oil, Beef Gelatine, Garlic Pur̩e, Fresh Parsley, Salt, Dijon Mustard (Water,MustardSeeds, Vinegar, Salt), Rosemary, Veg Stock (Dried Onions, Dried Leeks, Salt, Sugar, Sunflower Oil, Turmeric, Black Pepper), Thyme, Black Pepper, White Pepper, Ground Bay Leaves, Ground Star Anise","['beef', 'milk', 'butter', 'leeks', 'onion', 'wine', 'lamb', 'tomato']",8
"INGREDIENTS:potato,milk, pollock (fish) (13%), smoked haddock (fish) (13%), single cream (milk), white wine, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), cornflour, Cheddar cheese (milk), rice flour, cream (milk), gram flour, salted butter (milk), parsley, lemon juice, salt, rapeseed oil, blackmustardseeds, white pepper, caramel syrup, spirit vinegar, maize starch, black pepper, dextrose anhydrous.","['cheese', 'potato', 'rice', 'milk', 'butter', 'fish', 'wine', 'maize']",8
"INGREDIENTS: Milk, beef (15%), potato, aubergine, tomato, lamb (6%), red wine, cornflour, Cheddar cheese (milk), fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), carrot, onion, single cream (milk), tomato pur̩e, rapeseed oil,celery, garlic pur̩e, medium mature Cheddar cheese (milk), salted butter(milk), mint, beef extract, salt, spirit vinegar, oregano, smoked paprika, cinnamon, white pepper, nutmeg, ground bay leaf, yeast extract.","['cheese', 'potato', 'beef', 'milk', 'onion', 'wine', 'lamb', 'tomato']",8
"INGREDIENTS:COOKED RISOTTO RICE (water, risotto rice), red pepper,celeriac, COOKED PRAWNS (13%) (prawn (crustacean), water, salt), skimmedmilk, PEARLBARLEY(pearlbarley, water), spinach, white wine, onion, whipping cream (milk), pecorino cheese (ewe's milk), unsalted butter (milk), tomato paste, garlic pur̩e, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), cider vinegar, cornflour, SEAFOOD STOCK (corn starch, sugar, salt, sunflower oil, pepper oil, cod (fish), shrimp (crustacean)), parsley, concentrated lemon juice, vegetable concentrates (carrot, onion and leek), salt, ground fennel, cayenne pepper, paprika, ground white pepper, smoked paprika","['cheese', 'rice', 'milk', 'butter', 'fish', 'onion', 'wine', 'tomato']",8
"INGREDIENTS:potato, lamb (18%), peas, water,milk, onion, redcurrant jelly (glucose-fructose syrup, redcurrant concentrate, acidity regulator (citric acid, sodium citrates) gelling agent (pectin) sugar), salted butter (milk), cornflour, red wine vinegar, red wine, lamb extract, mint, pectin, salt, garlic pur̩e, rapeseed oil, parsley, tomato pur̩e, dried mint, thyme, carrot, swede, porcini mushroom powder, white pepper, yeast extract, leek, rosemary, black pepper, bay leaf.","['peas', 'potato', 'milk', 'butter', 'onion', 'wine', 'lamb', 'tomato']",8
"INGREDIENTS:potato, carrot, Ham Hock (13%) (pork, salt, antioxidant (sodium ascorbate), maize dextrose, preservatives (sodium nitrite, potassium nitrate)), green beans,milk, water, onion, single cream (milk), white wine, butter (milk), cornflour, rapeseed oil,mustardseeds, pork extract, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin),wheatflour, spirit vinegar, salt, pork gelatine, garlic pur̩e, brown sugar, white pepper, maize starch, onion concentrate, garlic concentrate, tomato pur̩e.","['potato', 'pork', 'milk', 'butter', 'onion', 'wine', 'maize', 'tomato']",8
"INGREDIENTS:Cooked rice noodles (rice flour, water, toastedsesame seedoil, rapeseed oil), water, carrot, sliced chicken breast (6%), red pepper, bean sprouts, char siu pork (6%) (pork, sugar, fermentedsoyabean, garlic pur̩e, ginger pur̩e, honey, rice wine, cornflour, salt, toastedsesame seedoil, fermented rice, rapeseed oil, rice vinegar,wheat,wheatflour, colours (paprika extract, plain caramel), fennel, ground cassia, ground star anise, garlic, red rice koji, spices, cane molasses, ground clove, ground ginger, chilli powder), savoy cabbage, prawns (crustaceans) (4%), pasteurised free rangeegg, rapeseed oil, ginger pur̩e, garlic pur̩e,milk, sugar, cornflour, salt, red chillies, fermentedsoyabean, rice wine,wheat, chopped coriander, turmeric, ground coriander, chicken extract, shallot,mustardflour, fermented rice, smoked salt, chilli powder, cumin, fenugreek, rice flour, rice bran oil, colour plain caramel, garlic powder, white pepper, ground ginger, fennel, paprika, ground nutmeg, onion concentrate,wheatflour.","['pork', 'crustaceans', 'rice', 'milk', 'cane', 'onion', 'wine', 'chicken']",8
"INGREDIENTS:Water, risotto rice, tomato, diced chicken breast (14%), chorizo (8%) (pork, smoked paprika, salt, garlic, preservatives (sodium nitrite, potassium nitrate) rosemary extract), onion, red pepper, peas, white wine, garlic pur̩e, olive oil, rapeseed oil, chopped parsley, cod fish extract (fish), chicken extract, cornflour, salt, smoked paprika, sugar, tomato paste, mussel extract (molluscs), chopped thyme, carrot concentrate, onion concentrate, crab extract (crustacean), lobster extract (crustacean), turmeric, lemon juice, paprika, dried garlic, black pepper, chopped sage, cumin, chilli powder, ground ginger, pimento, crackedmustardseeds, ground coriander, white pepper, dried parsley, dried oregano, saffron, dried thyme, fennel, dried marjoram.","['peas', 'pork', 'rice', 'fish', 'onion', 'wine', 'chicken', 'tomato']",8
"Potatoes (25%), British Beef (17%), White Onions, FreshMilk, Fresh Cream (Milk), Red Wine, Button Mushrooms, Carrots, Borettane Onions,Celery, Cheddar Cheese (Milk), Smoked Pancetta Lardons (Pork, Salt, Dextrose, Glucose Syrup, Antioxidant Sodium Ascorbate, Preservatives: Potassium Nitrate and Sodium Nitrite*, Flavourings, Garlic Powder), Rapeseed Oil, Tomato Pur̩e, Garlic Pur̩e, Beef Stock (British Beef, Yeast Extract, Salt, Tomato Pur̩e, Molasses, Lemon Juice Concentrate, Onion Powder), Dijon Mustard (Water,MustardSeeds, Vinegar, Salt), Butter (Milk), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Cornflour, Grana Padano Cheese (withEggLysozyme**) (Milk), Roasted Garlic, Porcini Mushroom Powder, Salt, Fresh Parsley, Beef Gelatine, Black Pepper, Rosemary, Ground Bay Leaves, Thyme, Ground Nutmeg, Ground Star Anise, White Pepper, *Don't worry, this is part of the traditional curing method of Smoked Pancetta Lardons, **Fear not, this is a traditional ingredient of Grana Padano Cheese","['cheese', 'tomato', 'pork', 'milk', 'butter', 'onion', 'wine', 'beef']",8
"Onions, Rice, Chicken (13%), Tomatoes, Water, Prawns (7%) (King Prawns (Crustaceans), Salt), White Wine, Red Pepper, Chorizo (3%) (Pork, Paprika, Salt, Garlic), Rapeseed Oil, Tomato Pur̩e, Lobster Stock (Water, Tapioca Starch, Lobster Extract (Crustaceans), Cornflour, Salt, Sugar, Tomato Pur̩e, Yeast Extract, Anchovy Paste (Fish), Sunflower Oil, Cod Powder (Fish), Lemon Juice Concentrate), Fish Stock (Dried Potatoes, Dried Cod (Fish),FishStock, Salt, Lemon Juice Concentrate, Onion Powder, Sunflower Oil, Anchovy (Fish)), Chicken Stock (Chicken, Dried Potatoes, Water, Yeast Extract, Salt, Chicken Fat), Garlic Pur̩e, Pork Gelatine, Roasted Tomato Sauce (Semi-Dried Tomatoes, Sunflower Oil, Tomato Paste, Extra Virgin Olive Oil, Sugar, Salt, Dried Oregano, Dried Garlic), Honey, Fresh Parsley, Cornflour, Red Pepper Flakes, Smoked Paprika, Thyme, Ground Fennel Seeds, Chilli, Black Pepper, Turmeric, Paprika Oil","['pork', 'crustaceans', 'rice', 'fish', 'onion', 'wine', 'chicken', 'tomato']",8
"Water, Pollock (Fish) (19%), Rice (12%), Coconut Milk, Coconut Cream (Coconut, Water), Sweet Potato (5%), Green Lentils, Onions, Rapeseed Oil, Mango Chutney (Mangoes, Sugar, Salt, Acidity Regulators: Acetic Acid, Garlic, Cumin Seed, Mixed Spices, Fenugreek Seeds, Nigella Seeds, Herbs), Parsley, Ginger Pur̩e, Cornflour, Fish Stock (Potato Flakes, Cod (Fish), Salt,FishStock, Lemon Juice from Concentrate, Onion Powder, Sunflower Oil, Anchovy (Fish)), Butter (Milk), Flaked Almonds (Nuts), Salt, Lobster Stock (Water, Tapioca Starch, Lobster (Crustacean), Cornflour, Salt, Sugar, Tomato Pur̩e, Yeast Extract, Anchovy Paste (Fish), Sunflower Oil, Cod (Fish), Concentrated Lemon Juice), Turmeric, Pectin, Lime Juice, Curry Leaves, Ground Cumin, Ground Fenugreek, Ground Cinnamon, Chilli Powder, Ground Paprika, Ground Cardamom, Cardamom Seeds, Lemon Juice, YellowMustardSeeds, Coriander Seeds, Ground Coriander, Ground Dill, Ground Black Pepper, Ground Ginger, Ground Cloves","['potato', 'rice', 'nuts', 'milk', 'butter', 'fish', 'onion', 'tomato']",8
"British Beef (29%),Milk, Onion, Gluten-Free Craft Ale (containsBarley*) (9%), Rice Flour,Butter, Carrot, Maize Starch, Cornflour, Tapioca Starch,SoyaFlour, Free RangeEgg, Tomato Puree, Worcester Sauce (Water, Spirit Vinegar, Cane Molasses, Tamarind Paste, Salt, Onion Powder, Cayenne, Garlic, Clove), Salt, Herbs, Yeast Extract, Garlic, DijonMustard(Water,MustardSeeds, Spirit Vinegar, Salt), Thickener (Cellulose), Black Pepper, Green Peppercorn, Leek, Mushroom, Caramelised Sugar, Raising Agents (Sodium Acid Pyrophosphate, Sodium Bicarbonate), Gluten-FreeBarleyMalt Extract, *Gluten removed from Barley during brewing process","['rice', 'milk', 'butter', 'cane', 'onion', 'tomato', 'maize', 'beef']",8
"Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Mozzarella Cheese (Milk) (14%), Water, Prosciutto Cotto Ham (9%) (Pork Leg, Salt, Dextrose, White Pepper, Garlic Powder, Onion Powder, Orange Juice Powder, Marsala Wine, Preservative Potassium Nitrite, Antioxidant: Sodium Ascorbate), Tomato Pur̩e, Mushrooms (5%), Mascarpone Cheese (5%) (Milk), Vegetarian Medium Fat Hard Cheese (Milk),Milk, Rapeseed Oil,WheatSemolina, Whipping Cream (Milk), Yeast, Salt, Cornflour, Extra Virgin Olive Oil, Maize Starch, Lemon Juice, Sugar, Parsley, Garlic, Black Pepper,WheatFlour, Oregano, Butter (Milk), Gelling Agent: Pectins, White Pepper, Flour Treatment Agent: Ascorbic Acid","['cheese', 'pork', 'milk', 'butter', 'onion', 'wine', 'maize', 'tomato']",8
"INGREDIENTS:Bar-marked white bread (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, salt, yeast,wheatprotein, spirit vinegar, emulsifier (mono- and diglycerides of fatty acids, mono- and diacetyl tartaric acid esters of mono- and diglycerides of fatty acids), rapeseed oil, palm oil, flour treatment agent (ascorbic acid), palm fat,wheatflour,wheatstarch), coconut slaw (22%) (carrot, white cabbage, rapeseed oil, coconut milk, desiccated coconut, coriander, water, pasteurised free rangeeggyolk, sugar, cornflour, white wine vinegar, salt), fried chicken goujon (20%) (chicken breast fillet, water, salt, rapeseed oil, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), raising agents (sodium hydrogen carbonate, disodium diphosphate), sugar, black pepper, colour (paprika extract, curcumin),wheatstarch, cornflour, rice flour,wheatgluten, yeast extract, garlic powder, onion powder, yeast, fennel, nutmeg, sunflower oil, white pepper, katsu curry sauce (10%) (apple pur̩e, water, onion pur̩e, sugar, rapeseed oil, honey, cornflour, white wine vinegar, chicken extract, garlic pur̩e, tomato paste, antioxidant (ascorbic acid), salt, lemon juice, ginger pur̩e, coriander powder, ground turmeric, ground cumin, ground cayenne pepper, ground coriander, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), molasses, blackmustardseeds, spirit vinegar,mustardpowder,soyabean, fenugreek,barleymalt vinegar,barleymalt extract, cinnamon powder, onion, cumin powder, carrot, black pepper, ginger powder, ground cloves, turmeric powder, garlic powder, clove powder, asafoetida, white pepper extract, clove extract, chilli extract), lettuce, Chinese leaf.","['bread', 'rice', 'milk', 'apple', 'onion', 'wine', 'chicken', 'tomato']",8
"INGREDIENTS:parmesan ciabatta roll (fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), water, Parmigiano Reggiano cheese (unpasteurisedmilk), extra virgin olive oil, fermentedwheatflour, maltedwheatflour, salt, yeast), smoked chicken breast (20%) (chicken breast, salt, cornflour), Caesar anchovy mayonnaise (19%) (rapeseed oil, water, pasteurised free rangeegg, rice vinegar, Parmigiano Reggiano cheese (unpasteurisedmilk), garlic pur̩e, tomato paste, sugar, salt, pasteurised free rangeeggyolk, anchovy (fish), spirit vinegar, porcini mushroom powder, gelling agent (pectin),mustardseeds, black treacle, molasses, sunflower oil, black pepper,barleymalt vinegar,soyabeans, tamarind, onion powder, garlic powder, white pepper, pimento, ginger, paprika, clove, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin)), cos lettuce, smoked bacon (5%) (pork, salt, antioxidant (sodium ascorbate), preservative (sodium nitrite)), Parmigiano Reggiano cheese (Parmigiano Reggiano cheese (unpasteurisedmilk), potato starch).","['cheese', 'potato', 'pork', 'rice', 'fish', 'onion', 'chicken', 'tomato']",8
"INGREDIENTS:Cod (fish) (41%), fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), cooked Maris Piper potato (11%), rapeseed oil,milk, double cream (milk), onion, extra mature Cheddar cheese (milk) (1.5%), dried potato, water, vintage Cheddar cheese (milk) (1%), butter (milk), maize flour,wheatstarch, salt, rice flour, maize starch, parsley, yeast, wheat dextrose,fishgelatine, white pepper, yeast extract, sunflower oil.","['cheese', 'potato', 'rice', 'milk', 'butter', 'fish', 'onion', 'maize']",8
"Pink salmon (fish) (41%), FORTIFIED WHEAT FLOUR (wheatflour, calcium carbonate, iron, niacin, thiamin), cooked Maris Piper potato (12%), rapeseed oil,milk, double cream (milk), onion, water, dried potato, Cheddar cheese (milk), watercress,wheatstarch, maize flour, butter (milk), yeast, salt, rice flour, wheat dextrose, maize starch, yeast extract,fishgelatine, white pepper, nutmeg, sunflower oil","['cheese', 'potato', 'rice', 'milk', 'butter', 'fish', 'onion', 'maize']",8
"INGREDIENTS:potato, lamb's liver (18%), water, onion, SMOKED BACON LARDONS (3%) (pork, water, salt, preservative sodium nitrate and sodium nitrite, antioxidant sodium ascorbate), unsalted butter (milk), red wine, cornflour, beef extract, rapeseed oil, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), tomato pur̩e, salt, brown sugar, thyme, black pepper, carrot, white pepper.","['tomato', 'potato', 'pork', 'butter', 'milk', 'onion', 'wine', 'beef']",8
"INGREDIENTS:water, rice, tomato, chicken (7%), peas, calamari (mollusc), king prawns (crustaceans) (5%), chorizo (pork, paprika, salt, maize dextrose, maize dextrin, garlic pur̩e, antioxidants (rosemary extract), paprika extract, stabiliser (sodium triphosphate), sodium erythorbate, preservative (sodium nitrite)), red peppers, onion, olive oil, tomato concentrate, turmeric, salt, sunflower oil, sugar, seaweed, garlic powder, onion powder, colour (curcumin), maize starch, maize maltodextrin, tomato powder, flavouring, spices, mushroom powder, paprika, shrimp powder (crustacean), saffron, chilli powder, oregano, thyme.","['peas', 'pork', 'crustaceans', 'rice', 'onion', 'maize', 'chicken', 'tomato']",8
"Potato (Potato Starch & Dried Potato), Sunflower Oil (24%), Rice Flour, Barbecue Beef Flavour ^Salt, Rice Flour, Dried Yeast Extract, Dried Whey (MILK), Dried Onion, Potassium Chloride, Sugar, Natural Flavourings, Dried Tomato, Colour: Paprika Extract], Maize Flour, Natural Flavouring ^contains Potassium Chloride, Salt, Maltodextrin, Dried Onion], SaltPotato (Potato Starch & Dried Potato), Sunflower Oil (24%), Rice Flour, Maize Flour, Salt, Potassium ChloridePotato (Potato Starch & Dried Potato), Sunflower Oil (24%), Rice Flour, Salt & Vinegar Flavour ^Natural Flavourings, Salt, Acid: Citric Acid, Rice Flour, Dextrose, Sugar, Maltodextrin, Dried Yeast Extract], Maize Flour, Potassium Chloride, SaltPotato (Potato Starch & Dried Potato), Sunflower Oil (24%), Rice Flour, Cheese & Onion Flavour ^Dried Onion, Salt, Dried Yeast Extract, Sugar, Dried Cheese (MILK), Acid: Citric Acid, Natural FlavoURINgs (containsMILK), Cayenne Extract, Black Pepper Extract, Onion Extract, Colour: Paprika Extract], Maize Flour, Natural Flavouring ^contains Potassium Chloride, Salt, Maltodextrin, Dried Onion], Salt","['cheese', 'potato', 'rice', 'milk', 'onion', 'tomato', 'maize', 'beef']",8
"Potato (Potato Starch & Dried Potato), Sunflower Oil (24%), Rice Flour, Barbecue Beef Flavour ^Salt, Rice Flour, Dried Yeast Extract, Dried Whey (MILK), Dried Onion, Potassium Chloride, Sugar, Natural Flavourings, Dried Tomato, Colour: Paprika Extract], Maize Flour, Natural Flavouring ^contains Potassium Chloride, Salt, Maltodextrin, Dried Onion], SaltPotato (Potato Starch & Dried Potato), Sunflower Oil (24%), Rice Flour, Maize Flour, Salt, Potassium ChloridePotato (Potato Starch & Dried Potato), Sunflower Oil (24%), Rice Flour, Roast Chicken Flavour ^Yeast Extract, Dextrose, Salt, Corn Flour, Dried Onion, Dried Yeast, Sugar, Dried Garlic, Dried Palm Fat (containsMILKProtein, Glucose Syrup), Natural Flavourings, Potassium Chloride, Colour: Paprika Extract, Spice Extract], Maize Flour, Natural Flavouring ^contains Potassium Chloride,WHEATFlour, Dried Yeast Extract, Ground Sage], Salt","['potato', 'rice', 'milk', 'onion', 'tomato', 'maize', 'chicken', 'beef']",8
"Beef Meatballs (63%)(Beef, Water, Dried Potato, Rice Flour, Yeast Extract, Salt, Black Pepper, Ginger, Thyme, Rosemary, Bay, Capsicum, Preservative (Sodium), Cumin, Oregano, Garlic), Tomato Sauce (32%)(Tomato, Water, Tomato Pur̩e, Sugar, Garlic Pur̩e, Dried Onion, Modified Maize Starch, Rapeseed Oil, Concentrated Lemon Juice, Salt, Herbs (Basil, Oregano, Parsley), Black Pepper), Red Cheddar Cheese (Milk) (5%)(Cheddar Cheese (), Colour (Annatto)).","['cheese', 'potato', 'beef', 'rice', 'milk', 'onion', 'maize', 'tomato']",8
"Mash Potato, Carrot And Parsnip Mash, Gravy, Turkey (12%), Ham (12%), Stuffing.Mash Potato contains: Potato,, Salted Butter (Butter (), Salt), Cream (), Salt, White Pepper.Carrot And Parsnip Mash contains: Carrot, Parsnip, Salted Butter (Butter (), Salt), Salt, Black Pepper.Gravy contains: Water, Onion, Demi Glace, Red Wine, Corn Starch, Roast Beef Glace, Rapeseed Oil, Worcester Sauce,Malt Extract.Ham contains: Pork (97%), Water, Sugar, Salt, Stabilisers (Sodium Polyphosphate, Sodium Diphosphate, Sodium Triphosphate), Yeast Extract, Dextrose, Dried Glucose Syrup, Antioxidant (Sodium Ascorbate), Flavouring, Cornflour, Preservative (Sodium Nitrate).Stuffing contains: Breadcrumbs, Onion, Water, Salted Butter (Butter (), Salt), Parsley, Thyme, Sage.Breadcrumb contains: Wheat Flour (Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Yeast, Salt, Flour Treatment Agent (Ascorbic Acid).Demi Glace contains: Modified Potato Starch, Potato Starch, Yeast Extract,Flour, Rice Flour, Sea Salt, Palm Oil,Sugar, Onion, Tomato, Caramelised Sugar, Beef Extract, Maltodextrin, Spices (Garlic, Pepper, Rosemary, Thyme, Clove), Flavouring, Guar Gum, Tartaric Acid.Roast Beef Glace contains: Rehydrated Beef, Flavouring, Water, Stock, Salt, Dried Potato, Sugar, Beef Fat, Lemon Juice,Malt Extract, Yeast Extract, Dried Onion.Worcester Sauce contains: Malt Vinegar (), Black Treacle, Water, Tamarind Concentrate, Salt, Onion Powder, Garlic Powder, White Pepper, Pimento, Ginger,Flour, Paprika, Clove.","['tomato', 'potato', 'pork', 'rice', 'butter', 'onion', 'wine', 'beef']",8
"Cooked Egg Fried Rice [Cooked Rice [Water, Long Grain Rice],Oil, Peas, Pasteurised, Rapeseed Oil, Rice Vinegar, Ginger Pur̩e, Garlic Pur̩e, Water, Concentrated Lemon Juice, Sugar, White Pepper, Salt, Lemon Juice, Molasses,Bean,, Alcohol], Chicken Breast (18%), Water, Sugar, Tomato Pur̩e, Pineapple (2.5%), Rice Vinegar, Cornflour, Onion, Green Pepper, Red Pepper, Carrot, Palm Oil,Flour, Concentrated Pineapple Juice,Oil, Ginger Pur̩e, Potato Starch, Rapeseed Oil, White Wine Vinegar, Salt, Spirit Vinegar, Colour (Paprika Extract), Raising Agents (Disodium Phosphate, Sodium Bicarbonate), Molasses, Cinnamon Powder, Cayenne Pepper,Bean,, Alcohol.","['peas', 'egg', 'potato', 'rice', 'onion', 'wine', 'chicken', 'tomato']",8
"Turkey (26%), Ham (26%) (Pork, Water, Sugar, Salt, Stabilisers (Sodium Polyphosphate, Disodium Diphosphate, Sodium Triphosphate), Yeast Extract, Dextrose, Dried Glucose Syrup, Antioxidant (Sodium Ascorbate), Flavouring, Cornflour, Preservative (Sodium Nitrite)), Water, Breadcrumb (Wheat Flour (Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Yeast, Salt, Ascorbic Acid), Onion, Butter (), Demi Glace (Modified Potato Starch, Potato Starch, Yeast Extract,Flour, Rice Flour, Salt, Palm Oil,Sugar, Onion, Tomato, Caramelised Sugar, Beef Extract, Maltodextrin, Flavouring, Spices, Herbs), Red Wine, Corn Starch, Parsley, Roast Beef Stock (Rehydrated Beef, Flavouring, Water, Beef Stock [Beef Protein, Salt], Salt, Dried Potato, Sugar, Beef Fat, Concentrated Lemon Juice,Malt Extract, Yeast Extract, Dried Onion), Rapeseed Oil, Thyme, Sage, Worcester Sauce (Malt Vinegar (), Black Treacle, Water, Tamarind Concentrate, Salt, Onion Powder, Garlic Powder, White Pepper, Pimento, Ginger,Flour, Paprika, Clove),Malt Extract.","['potato', 'pork', 'beef', 'rice', 'butter', 'onion', 'wine', 'tomato']",8
"Mashed Potato, Beef Burger (20%), Gravy, Carrot, Peas, Caramelised Onion.Potato,, Salted Butter (Butter (), Salt), Cream (), Salt, Black Pepper.Beef (95%), Seasoning (Crumb [Rice Flour, Water, Dextrose, Fibre , Salt, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Colour (Caramel), Paprika], Salt, Onion Powder, Spices, Dextrose, Pepper, Herbs).Water, Onion, Demi Glace (Modified Potato Starch, Potato Starch, Yeast Extract,Flour, Rice Flour, Sea Salt, Palm Oil,Sugar, Onion, Tomato, Caramelised Sugar, Beef Extract, Maltodextrin, Flavouring, Spices, Herbs, Thickener (Guar Gum), Acidity Regulator (Tartaric Acid)), Red Wine, Corn Starch, Roast Beef Glace (Rehydrated Beef, Flavouring, Water, Beef Stock, Salt, Dried Potato, Sugar, Beef Fat, Lemon Juice,Malt Extract, Yeast Extract, Dried Onion), Rapeseed Oil, Worcester Sauce (Malt Vinegar (), Black Treacle, Water, Tamarind Concentrate, Salt, Onion Powder, Garlic Powder, White Pepper, Pimento, Ginger,Flour, Paprika, Clove),Malt Extract.Onion, Rapeseed Oil, Brown Sugar.","['peas', 'potato', 'wine', 'rice', 'butter', 'onion', 'tomato', 'beef']",8
